Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated April 12 2023


year,sector,sub_sector,sub_sector_category,food_type,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_eaten,tons_not_fit_for_human_consumption,tons_inedible_parts,tons_donated,tons_biomaterial_processing,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incinerated,tons_land_application,tons_landfilled,tons_sewer,tons_refuse_discards,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted
2018,Foodservice,Full Service Restaurants,Family Style,Frozen,579.179163135001,28536.663161734832,1399198.3361526155,561.4489964941542,572.3885948949055,6.790568240095418,466.56056536339383,35.96757227371257,6.790568240095418,9.828672194090256,1.1109262066608727,0.1690531078529702,55.559125294794846,0.0,42.8603255005786,0.0,462.86049259092783,0.0,0.0,3126.6309152459935,400.51858437914416,3527.149499625137,195089704.43372837,953980.9914915091
2018,Foodservice,Full Service Restaurants,Family Style,Prepared Foods,938345.0859211192,0.0,11380465949.290745,934061.7573637249,935167.563647236,1291415.8008117264,0.0,34808.219166986186,3177.522273883214,993.5106456970309,112.29563781413296,38.34469509685899,73048.58004274954,0.0,73381.94739243698,0.0,787592.8852334415,0.0,0.0,4316510.393440999,632536.7426881051,4949047.136129104,444151586568.98346,1558612606.0787268
2018,Foodservice,Full Service Restaurants,Family Style,Produce,7798.475646141351,384237.70545256254,23297000.166063394,7559.744211118297,7707.042658881929,91.43298725942171,5860.795366825673,5337.157513718652,91.43298725942171,132.34015589344244,14.95829187018878,2.27624995581655,748.0871431684793,0.0,577.1015704238035,0.0,6232.279247570197,0.0,0.0,13496.551973147825,2157.683284194758,15654.235257342585,349046551.81025624,12845071.09813655
2018,Foodservice,Full Service Restaurants,Family Style,Ready-To-Drink Beverages,5050.507443382157,248842.91231664552,6493634.419535533,4895.898396144853,4991.292924586697,59.21451879546015,4538.177044930291,332.2458515621541,59.21451879546015,85.7071269728078,9.687401469036006,1.4741621140457186,484.48182135958126,0.0,373.74685890762635,0.0,4036.1955537635995,0.0,0.0,21176.897517672216,3798.577681437757,24975.47519910997,134849387.8290102,8318821.540977829
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Breads & Bakery,3445.1801487887283,169747.0345882651,19156236.17000256,3339.576103593253,3404.4158165030503,40.76433228567803,1936.3832457958085,270.96492874568105,40.76433228567803,57.74147422917483,7.098238680621858,1.0273962727940755,355.9079071641684,0.0,294.8908137424875,0.0,2687.7499864138026,0.0,0.0,8167.451831600014,4093.977519692743,12261.429351292756,65979053.826219045,5674026.360838417
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Dairy & Eggs,6761.699329103379,333154.830900875,12904735.500539273,6554.435043721988,6681.693016990984,80.00631211239438,3003.5710894948493,251.8101987139391,80.00631211239438,113.3265811061058,13.931392162889122,2.016424218314812,698.5243595870155,0.0,578.768868775229,0.0,5275.125391141429,0.0,0.0,32155.637054823364,2748.225652023397,34903.86270684676,1916541671.7382398,11136155.028318308
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Dry Goods,22231.12858776236,1095347.1198450476,50726435.30664957,21549.684655446108,21968.083674666654,263.04491309570557,8737.74432613369,352.32396675165444,263.04491309570557,372.59536018372404,45.80365903681811,6.629603580847045,2296.6097875461855,0.0,1902.8774451646661,0.0,17343.56781915441,0.0,0.0,69808.48476844702,17979.286216879245,87787.77098532626,2726707380.1799917,36613472.79111109
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Fresh Meat & Seafood,7277.266951109712,358557.2978795808,51209729.86334747,7054.19913032399,7191.160299116224,86.10665199348658,2631.211016122374,1536.5067751131846,86.10665199348658,121.96753260176045,14.993636190473065,2.170173000772195,751.7856073085302,0.0,622.8989719996366,0.0,5677.344378015051,0.0,0.0,105893.12025582745,3844.009572906594,109737.12982873405,8482096810.210327,11985267.165193709
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Frozen,109.73678184127985,5406.827073866012,265105.3980187333,106.37305409158672,108.43834563598833,1.2984362052915122,88.39899332685935,6.814757648732707,1.2984362052915122,1.8391965839314968,0.226094960470091,0.03272489558834247,11.336472021003711,0.0,9.3929395552898,0.0,85.61091761970486,0.0,0.0,592.3365470373548,74.78746236951456,667.1240094068693,36959514.89615492,180730.57605998055
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Prepared Foods,920916.3371585798,0.0,9741899159.917416,917361.1229415187,918397.6727571194,1294724.1646504921,0.0,34161.694007068836,2518.6644014605017,923.0749455665444,113.47487003410717,39.419306520130206,78637.87507391303,0.0,84651.73558753985,0.0,754032.0929735457,0.0,0.0,4239104.577480335,615650.7409362948,4854755.31841663,436186838929.12225,1530662787.9285324
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Produce,2999.897058249359,147807.5478540429,9024052.374531552,2907.9421383789067,2964.401439668049,35.49561858130981,2254.5153152643607,2053.0836860072995,35.49561858130981,50.27849668180158,6.180804607339896,0.8946072261257257,309.90747583543833,0.0,256.7767276152088,0.0,2340.363327702134,0.0,0.0,5191.251673382881,847.121210080539,6038.372883463419,134255660.2440811,4940669.066113415
2018,Foodservice,Full Service Restaurants,Italian/Pizza,Ready-To-Drink Beverages,8677.829779732898,427564.25154989166,11338360.074476322,8411.830938255842,8575.151277773004,102.67850195989188,7797.538831033544,570.8679726146511,102.67850195989188,145.44106924794096,17.87927026922205,2.587838541555976,896.4722023948453,0.0,742.7803989187428,0.0,6769.990498400697,0.0,0.0,36382.3767812569,6423.65262879704,42806.02941005393,231674221.05257344,14291918.796288341
2018,Foodservice,Full Service Restaurants,Mexican,Breads & Bakery,2405.438990638923,118518.07972581762,6784311.028856202,2332.0485890659697,2377.89838988368,27.540600755243045,1351.990769450712,189.18883093231506,27.540600755243045,42.10916069080672,3.7406401269029717,0.6632543060361131,185.44620139296097,0.0,177.3960773591834,0.0,1968.5430560077891,0.0,0.0,5704.758644836587,2993.44464354279,8698.203288379378,46084701.2573719,3963163.9831394665
2018,Foodservice,Full Service Restaurants,Mexican,Dairy & Eggs,3416.029410579773,168310.7522595257,16207271.628759356,3311.805702889362,3376.918253518185,39.11115706158764,1517.412514087946,127.21521659331408,39.11115706158764,59.80036572717963,5.312184901642977,0.941905500380717,263.35720028816417,0.0,251.92499994335526,0.0,2795.581597157462,0.0,0.0,16251.413743165278,1417.1329021441038,17668.546645309383,968617465.43329,5628197.089196975
2018,Foodservice,Full Service Restaurants,Mexican,Dry Goods,15130.839438173669,745509.6728001775,31730439.61358871,14669.194646173151,14957.601867119023,173.23757105464628,5947.039797310136,239.79697432339407,173.23757105464628,264.87761766912007,23.52960327674944,4.172042795666226,1166.5050365508557,0.0,1115.867654066207,0.0,12382.649912760422,0.0,0.0,47531.11548447875,12733.7597672351,60264.87525171386,1856557176.5324378,24929336.445198372
2018,Foodservice,Full Service Restaurants,Mexican,Fresh Meat & Seafood,3395.4924180541593,167298.8767029427,17020707.78117546,3291.8952979157175,3356.6163952504194,38.876022803740135,1227.6940114422648,716.9170981683027,38.876022803740135,59.44084901454114,5.280248320159856,0.9362428131212799,261.77391039108846,0.0,250.41043984477176,0.0,2778.774704866736,0.0,0.0,49427.7096894388,1868.176120902043,51295.88581034085,3959186561.694682,5594360.658750699
2018,Foodservice,Full Service Restaurants,Mexican,Frozen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Foodservice,Full Service Restaurants,Mexican,Prepared Foods,552904.9140983763,0.0,5488627264.523195,551065.1546698107,551695.2733061827,777045.7861276894,0.0,20510.18939322054,1209.6407921937239,578.7106255652379,51.408010806709314,19.35264217034373,35025.451369047914,0.0,43399.61005644521,0.0,472620.74060214724,0.0,0.0,2546493.776955593,380332.6806841884,2926826.4576397813,262023984221.48718,919492122.1769711
2018,Foodservice,Full Service Restaurants,Mexican,Produce,4919.169529941467,242371.77862472358,14060101.279066775,4769.084731028339,4862.84846563732,56.32106430414588,3696.9078699343045,3366.604424926747,56.32106430414588,86.11405278111216,7.649681827868737,1.35636795842771,379.24108941683716,0.0,362.7784291650843,0.0,4025.7088444879896,0.0,0.0,8515.806900118747,1383.7029394550918,9899.509839573839,220234993.37328702,8104747.442728868
2018,Foodservice,Full Service Restaurants,Mexican,Ready-To-Drink Beverages,1646.5537507532954,81127.14122622131,1290873.4839488147,1596.3170823324767,1627.7018573367432,18.85189341655245,1479.525081128975,108.31795798632447,18.85189341655245,28.824259000684343,2.560516003581699,0.4540060544279111,126.94029640944075,0.0,121.42988356029804,0.0,1347.49289630831,0.0,0.0,6905.961229474261,1266.5470154866493,8172.508244960911,43975499.403930075,2712836.428894572
2018,Foodservice,Full Service Restaurants,Seafood,Breads & Bakery,126.38322319419545,6227.011776572591,1016915.295247485,122.51151620548721,124.89394650513502,1.489276689060442,71.03441485605745,9.940095898760136,1.489276689060442,2.130118601798211,0.25231169784956964,0.03732953170166195,12.6369544655765,0.0,12.876593370780713,0.0,96.96063883742832,0.0,0.0,299.630053178084,147.76842713897952,447.3984803170635,2420498.806017059,208156.57750855837
2018,Foodservice,Full Service Restaurants,Seafood,Dairy & Eggs,590.7093422036014,29104.765153688648,1389584.7229916365,572.6131627368794,583.7485318118431,6.960810391758202,262.3952080952002,21.998410399918402,6.960810391758202,9.956075864202742,1.1792932107608967,0.1744765053378612,59.06454093473698,0.0,60.18460209856773,0.0,453.1895431982369,0.0,0.0,2809.28888419373,244.08947693272793,3053.378361126458,167439357.68800715,972914.2196864053
2018,Foodservice,Full Service Restaurants,Seafood,Dry Goods,1887.2083218943708,92984.4021086952,5232764.441997929,1829.394337851571,1864.9698056565032,22.238516237867632,741.7501878848424,29.90890540854378,22.238516237867632,31.8078416607452,3.7676261441865013,0.557420527023205,188.70040681104834,0.0,192.2787973974012,0.0,1447.8577131160985,0.0,0.0,5926.357446549608,1513.7731189209137,7440.130565470522,231482500.16730672,3108283.0094275055
2018,Foodservice,Full Service Restaurants,Seafood,Fresh Meat & Seafood,4130.256373584864,203501.33845738304,47251368.71450607,4003.727376597709,4081.5861910910075,48.670182493856274,1493.3595459115243,872.0536079825721,48.670182493856274,69.61316311778336,8.245651375514784,1.2199446440515922,412.9809353251739,0.0,420.81243455872135,0.0,3168.714062069762,0.0,0.0,60103.22109226831,2183.2253315737476,62286.446423842055,4814300859.946942,6802643.651818346
2018,Foodservice,Full Service Restaurants,Seafood,Frozen,33.8417848255003,1667.4142922025471,81755.99544011515,32.80505327595023,33.44299944890506,0.3987853765952342,27.26141281676499,2.1016067549703736,0.3987853765952342,0.5703843718567327,0.06756180109808989,0.009995772758090795,3.383812210712207,0.0,3.4479806031678923,0.0,25.963264689312034,0.0,0.0,182.6799431506841,22.97597663581164,205.65591978649573,11398523.548608007,55738.33241484177
2018,Foodservice,Full Service Restaurants,Seafood,Prepared Foods,179807.7239987311,0.0,3831567877.4377294,179130.45041975964,179331.84078281315,252971.5622616187,0.0,6670.026580595245,475.88321591794727,180.0620814076065,21.328281645880235,7.501752233461701,14855.993274163135,0.0,19414.949632190433,0.0,144852.00576117262,0.0,0.0,827752.9981845272,120116.93838880693,947869.936573334,85172459677.04305,298886401.3046886
2018,Foodservice,Full Service Restaurants,Seafood,Produce,2355.0295125172793,116034.36071643593,4736809.673709799,2282.8839856682216,2327.278277294767,27.7512352225121,1769.8774327170374,1611.746196063321,27.7512352225121,39.692706402088604,4.701585224457016,0.695599832192802,235.47746261417174,0.0,239.94290256608755,0.0,1806.768020655769,0.0,0.0,4075.5233382921856,692.0632718459553,4767.586610138142,105400799.469624,3878797.1288246126
2018,Foodservice,Full Service Restaurants,Seafood,Ready-To-Drink Beverages,866.8408415555392,42710.00527092389,709357.9140523236,840.2854676734269,856.6261482930438,10.21469326249541,778.9073182953309,57.02481914938185,10.21469326249541,14.610117978702387,1.7305626409144637,0.2560368524976065,86.67470228075707,0.0,88.31834441146519,0.0,665.0363841287069,0.0,0.0,3634.4659444851563,637.8912221348817,4272.357166620038,23143404.61298514,1427710.2471550729
2018,Foodservice,Full Service Restaurants,Sports Bar,Breads & Bakery,3961.353057705013,195179.3245816181,18139496.553070806,3840.979064157111,3917.3088742043897,44.044183500623035,2226.501187265601,311.5621542736774,44.044183500623035,71.89862521001706,4.431184837261233,1.0153358724604156,215.702417143689,0.0,410.2418483008702,0.0,3214.0194628400914,0.0,0.0,9397.921189435576,4888.001675731504,14285.92286516708,75919143.54649615,6528848.123673983
2018,Foodservice,Full Service Restaurants,Sports Bar,Dairy & Eggs,1884.4624798173932,92849.11207163328,9763495.037408022,1827.1991480510949,1863.510141045246,20.952338772147147,837.0849912322028,70.17864125802586,20.952338772147147,34.20302598254789,2.1079670116029208,0.4830072776125642,102.61218982301357,0.0,195.15689702795925,0.0,1528.9470539225097,0.0,0.0,8968.139600406083,819.6768546307621,9787.816455036844,534519444.68834585,3105850.2350754105
2018,Foodservice,Full Service Restaurants,Sports Bar,Dry Goods,3368.466779965019,165967.29991294522,10607996.224998822,3266.108875347262,3331.0145845127704,37.45219545224894,1323.9454478532923,53.384225326362646,37.45219545224894,61.13772920947577,3.7679799560321507,0.8633729705655517,183.4187500892983,0.0,348.84192790266417,0.0,2732.984824384734,0.0,0.0,10585.041659987355,2848.6492742820515,13433.690934269405,413449902.3941824,5551690.974187951
2018,Foodservice,Full Service Restaurants,Sports Bar,Fresh Meat & Seafood,8028.1248612877325,395552.72283425916,37548311.59851585,7784.173505229036,7938.864399166408,89.26046212132435,2902.6955745528935,1695.0413285226798,89.26046212132435,145.71060244636485,8.980291491005804,2.057691662802487,437.1450644478402,0.0,831.4009717156846,0.0,6513.5697774027085,0.0,0.0,116903.40467294992,4525.8589906188145,121429.26366356874,9364026609.883444,13231440.665277347
2018,Foodservice,Full Service Restaurants,Sports Bar,Frozen,18.14548825448689,894.0440526566586,43836.41296231668,17.594099662192477,17.94373819516447,0.2017500593224134,14.617185488827552,1.1268519342138839,0.2017500593224134,0.3293409196952378,0.020297613276753647,0.004650876829130751,0.9880527233320625,0.0,1.8791656616830539,0.0,14.722230400348225,0.0,0.0,98.01635999819769,13.002135897468102,111.0184958956658,6115842.649823555,29906.230325274126
2018,Foodservice,Full Service Restaurants,Sports Bar,Prepared Foods,176476.42178210724,0.0,2355320163.178444,174945.24970419492,175489.26035683102,959307.0396323705,0.0,6546.450830684558,987.1614252762283,512.4291282778319,31.581524358262225,8.992937257235987,7109.6664731880055,0.0,19084.982890483698,0.0,148741.60740326598,0.0,0.0,810016.5635698622,121247.00254016915,931263.5661100313,83347451775.71823,292482100.59471834
2018,Foodservice,Full Service Restaurants,Sports Bar,Produce,6391.604958124461,314919.95804130397,21546841.85989461,6197.382680336439,6320.54009277711,71.06486534735147,4803.488582245021,4374.316722249983,71.06486534735147,116.0077384369556,7.1496740037135815,1.6382346390350149,348.0337699800397,0.0,661.9212661516935,0.0,5185.789409565671,0.0,0.0,11068.512480882806,1959.0490168476565,13027.561497730463,286252823.8921644,10534233.48796185
2018,Foodservice,Full Service Restaurants,Sports Bar,Ready-To-Drink Beverages,2749.1881311502307,135454.90007310035,2353313.3555721026,2665.6483028288517,2718.621366521514,30.566764628716534,2470.3067184523975,180.85437195730523,30.566764628716534,49.89781122612497,3.075252466537055,0.7046454302450862,149.6979735038817,0.0,284.70878606899254,0.0,2230.5368978257325,0.0,0.0,11534.479530260654,2133.85917349782,13668.338703758474,73448790.23397529,4531035.610869191
2018,Foodservice,Full Service Restaurants,Steak,Breads & Bakery,863.5312684534018,42546.93971394905,4577918.369947844,837.1877961347307,853.6525831014252,9.878685351976594,485.3526980415999,67.91711275487573,9.878685351976594,15.132677572529664,1.3321093941647126,0.237624218800285,66.0160078326465,0.0,81.07919615596619,0.0,689.8549679273177,0.0,0.0,2047.9773121731916,1049.8091384299778,3097.7864506031697,16544156.990550568,1422754.3051690422
2018,Foodservice,Full Service Restaurants,Steak,Dairy & Eggs,2234.1257600255244,110077.32724656511,5114922.478888844,2165.969999758647,2208.56765202607,25.558107999454204,992.4066741959355,83.200335330284,25.558107999454204,39.15122244907269,3.4464298183499764,0.6147807355933748,170.79643674874188,0.0,209.76787680037705,0.0,1784.7909054739348,0.0,0.0,10628.72832513873,941.9408199385919,11570.669145077323,633493925.7456692,3680946.086710117
2018,Foodservice,Full Service Restaurants,Steak,Dry Goods,5806.9966287492925,286115.7951176541,14047483.354540773,5629.844439207787,5740.565342898873,66.4312858504193,2282.3875829975914,92.03059930482668,66.4312858504193,101.76285544936437,8.958048241720606,1.5979537602081813,443.93845241326284,0.0,545.2340128721177,0.0,4639.074020162198,0.0,0.0,18241.926525624072,4819.84364253111,23061.770168155184,712526505.2107626,9567608.904831456
2018,Foodservice,Full Service Restaurants,Steak,Fresh Meat & Seafood,8597.338476058028,423598.3747252048,69885213.05909392,8335.062219908188,8498.986042542181,98.35243351584816,3108.5037637772907,1815.223889016473,98.35243351584816,150.66130885231544,13.262513781675134,2.3657925471464094,657.2569922011883,0.0,807.2264643850119,0.0,6868.212970774842,0.0,0.0,125151.4517297193,4711.057939833464,129862.50966955276,10024699687.243614,14164976.7375703
2018,Foodservice,Full Service Restaurants,Steak,Frozen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Foodservice,Full Service Restaurants,Steak,Prepared Foods,517919.6276838891,0.0,7149938212.956505,516240.30391922133,516818.872381365,729596.0560848285,0.0,19212.39870256025,1100.7553025241357,531.7584739458816,46.80998819771908,17.880302477485614,32553.076877833944,0.0,51725.864549501886,0.0,431943.48218940804,0.0,0.0,2385512.629907833,354689.9980839956,2740202.627991829,245459670608.89804,861364787.302275
2018,Foodservice,Full Service Restaurants,Steak,Produce,8279.484209238646,407937.41741857823,15237363.026462287,8026.904631582364,8184.767987177323,94.71622206132184,6222.288161818111,5666.352420926957,94.71622206132184,145.0911733974114,12.772182197546416,2.27832626236373,632.9573859975008,0.0,777.3823007861461,0.0,6614.286618536354,0.0,0.0,14333.143258236581,2439.231746061207,16772.375004297788,370682396.57384557,13641279.978628872
2018,Foodservice,Full Service Restaurants,Steak,Ready-To-Drink Beverages,2594.1855112251606,127817.78562643104,2313059.243527931,2515.0455232466643,2564.5083665214734,29.677144703686906,2331.0277767750154,170.65757925306903,29.677144703686906,45.46097441845765,4.001868856351098,0.71386101238923,198.32260542817815,0.0,243.57482307074133,0.0,2072.4342337353555,0.0,0.0,10880.61383725244,1973.416231960819,12854.030069213259,69285130.83339651,4274180.610869123
2018,Foodservice,Full Service Restaurants,Varied Menu,Breads & Bakery,11245.62599945846,554081.81373851,38185727.87052031,10900.244957104558,11110.757702392975,134.86829706548505,6320.668537897257,884.4734138837929,134.86829706548505,184.9590664217142,25.553678866701404,3.4596579114519206,1285.4093636793923,0.0,1102.8399436794139,0.0,8508.5359918343,0.0,0.0,26655.550684195383,12974.260721045726,39629.81140524111,215331299.11529627,18517929.503988292
2018,Foodservice,Full Service Restaurants,Varied Menu,Dairy & Eggs,16802.279919110817,827863.0049560058,55295492.32506606,16286.240264878676,16600.770916444606,201.50900266620968,7463.632993177346,625.7281253349614,201.50900266620968,276.3504679725884,38.180183593341944,5.169133372866995,1920.5518608059099,0.0,1647.7718039502874,0.0,12712.74746674961,0.0,0.0,79891.18372574593,6810.313799315195,86701.49752506112,4761677790.859399,27667951.52740768
2018,Foodservice,Full Service Restaurants,Varied Menu,Dry Goods,36948.359597903764,1820477.9441940417,102001013.44300082,35813.58391251237,36505.23954940025,443.1200485035175,14522.21906602837,585.5659809221726,443.1200485035175,607.6970812804157,83.95855560746057,11.366969220229624,4223.310236533381,0.0,3623.464520335388,0.0,27955.442186423366,0.0,0.0,116003.53935248229,29204.876945358472,145208.41629784077,4531078248.275954,60842065.91566708
2018,Foodservice,Full Service Restaurants,Varied Menu,Fresh Meat & Seafood,28732.546610884852,1415677.6634979686,189674057.50706664,27850.098902022102,28387.958445499367,344.58816538548604,10388.70686917447,6066.529210825205,344.58816538548604,472.56995718367,65.2895862935899,8.839417405780326,3284.2177445492594,0.0,2817.753328061978,0.0,21739.288412005084,0.0,0.0,418025.65545036417,14883.10386242259,432908.75931278674,33484083480.7348,47313264.07583228
2018,Foodservice,Full Service Restaurants,Varied Menu,Frozen,1697.6672885328655,83645.54986980058,4101275.385320158,1645.527719093882,1677.3072395503339,20.36004898253177,1367.5640636819858,105.42673974407258,20.36004898253177,27.921874406710888,3.857646049740727,0.5222784455101631,194.0485508941374,0.0,166.4874233735079,0.0,1284.4694663807265,0.0,0.0,9162.16835261521,1134.3503572951608,10296.518709910371,571683951.2997429,2795512.065917223
2018,Foodservice,Full Service Restaurants,Varied Menu,Prepared Foods,2398331.1891563134,0.0,29837170789.24962,2388540.4697273998,2391224.126287161,3372543.482622012,0.0,88966.88320717581,7107.062869152707,2357.8933960024797,325.76316375853906,110.48754342450175,226977.35424166318,0.0,252158.5127911106,0.0,1909294.1151512014,0.0,0.0,11037320.15031583,1580795.525963315,12618115.676279146,1135695923188.6985,3985373543.811935
2018,Foodservice,Full Service Restaurants,Varied Menu,Produce,23366.013596260596,1151263.8953027793,72068395.99712217,22648.385415141947,23085.786024839636,280.2275714209588,17560.28106517313,15991.342499433127,280.2275714209588,384.305512291584,53.09509740610039,7.1884316445602,2670.806646952309,0.0,2291.466310524054,0.0,17678.924026021024,0.0,0.0,40427.765190340724,6723.437844101028,47151.20303444176,1045539043.2429063,38476310.0413994
2018,Foodservice,Full Service Restaurants,Varied Menu,Ready-To-Drink Beverages,15268.202691428856,752277.6802466568,12015906.29485051,14799.278350472623,15085.0918093541,183.1108820747575,13719.37528027565,1004.4133311167383,183.1108820747575,251.1191921090188,34.69426677245601,4.697182552362765,1745.2021530026561,0.0,1497.3273872981495,0.0,11552.051627619454,0.0,0.0,64002.54365311984,11064.829634208654,75067.37328732849,407552797.7561563,25141819.682256833
2018,Foodservice,Healthcare,Hospitals,Breads & Bakery,1488.770170699829,65748.67684851059,5055278.612576068,1443.0803960417788,1471.0069166675132,17.76325403231568,371.13952699524697,123.23236756403897,17.76325403231568,24.664274132981127,3.262246492753039,0.45264101839961357,163.90848575413565,0.0,154.1452134181316,0.0,1124.574055851112,0.0,0.0,3529.0571961251508,1714.8567360229144,5243.913932148065,28508751.505343445,2451678.1944458554
2018,Foodservice,Healthcare,Hospitals,Dairy & Eggs,2224.396680498313,98236.20959589396,7320382.124719775,2156.1308157716517,2197.8563023513234,26.540378146989298,629.5320756587314,212.62823366912593,26.540378146989298,36.85130894482794,4.874177634843419,0.6762985977292826,244.8984395258385,0.0,230.3109692752761,0.0,1680.2451083728079,0.0,0.0,10577.179971804839,909.8590114053077,11487.038983210146,630421538.5587679,3663093.837252206
2018,Foodservice,Healthcare,Hospitals,Dry Goods,4891.467636243529,216022.2788310872,13503567.182689928,4741.350406300606,4833.105113992965,58.362522250563856,1933.1581628397623,925.4497957018774,58.362522250563856,81.03634870398031,10.718358988378602,1.487186495211182,538.5337973255849,0.0,506.4558234413106,0.0,3694.873599038499,0.0,0.0,15358.269284250664,3870.2666152821193,19228.53589953278,599891350.5007964,8055175.189988276
2018,Foodservice,Healthcare,Hospitals,Fresh Meat & Seafood,3803.804103443218,167987.70670879577,25110303.240186274,3687.0668422123654,3758.4190333307074,45.38507011251098,2363.278645525191,1851.4834781877835,45.38507011251098,63.01715939900973,8.335031719331242,1.1564966823360148,418.7857756497546,0.0,393.8406389821731,0.0,2873.283930898102,0.0,0.0,55344.437074666705,1979.9390830862396,57324.376157752944,4433119659.141245,6264031.722217846
2018,Foodservice,Healthcare,Hospitals,Frozen,224.74839720459315,9925.581551032345,542953.896544677,217.85095673652629,222.06681279924177,2.681584405351379,0.0,0.0,2.681584405351379,3.723379329259723,0.4924767334557078,0.06833179855191752,24.744027108064163,0.0,23.270139565061207,0.0,169.76845826484902,0.0,0.0,1213.0237540385235,150.55980153979888,1363.5835555783226,75688001.57784164,370111.35466540296
2018,Foodservice,Healthcare,Hospitals,Prepared Foods,157838.87123258362,0.0,2703289194.173813,157373.25678249946,157657.8498154315,608393.5727989549,0.0,5855.084771441256,181.0214171521429,251.3481960263979,33.24483690563868,8.838925283162457,15077.219345360903,0.0,17451.62355377003,0.0,124835.57495808534,0.0,0.0,727711.0261199995,104567.08520413887,832278.1113241384,74878542469.41446,262763083.02571917
2018,Foodservice,Healthcare,Hospitals,Produce,3093.347053508144,136611.73484272225,9540889.783802627,2998.4134414600917,3056.4387982226754,36.90825528546888,1999.9243925548528,1953.2126706058907,36.90825528546888,51.247103963877855,6.778252798705174,0.9404915467275868,340.56689301760974,0.0,320.28089434060837,0.0,2336.6251625551463,0.0,0.0,5352.427243336709,904.4456634959522,6256.87290683266,138423967.604388,5094064.66370446
2018,Foodservice,Healthcare,Hospitals,Ready-To-Drink Beverages,2021.3054149491315,89267.07369288799,1590744.9586674138,1959.2723417846487,1997.1882192467494,24.11719570238217,206.05423250064726,46.411833086982874,24.11719570238217,33.486720678551464,4.429156783548988,0.6145513656343273,222.5387882773121,0.0,209.2831792996608,0.0,1526.8358228420414,0.0,0.0,8473.606113989563,1467.5135985895163,9941.119712579079,53957884.82340697,3328647.032077916
2018,Foodservice,Healthcare,Long-Term Care,Breads & Bakery,533.9368417504485,23580.295707605692,1813039.748975248,517.5407451691169,527.5398833057882,6.396958444660259,133.1065538473582,44.196412873884654,6.396958444660259,8.794467203749326,1.2046709329218672,0.1638799814387209,60.58419421061048,0.0,62.265701929662136,0.0,394.52696904740554,0.0,0.0,1265.6082036928397,602.0768957176367,1867.6850994104764,10223951.547688013,879233.1388429804
2018,Foodservice,Healthcare,Long-Term Care,Dairy & Eggs,797.7640617471212,35231.71845423968,2625403.026608185,773.266376660175,788.2062579909517,9.5578037561695,225.77720515438727,76.25760495920078,9.5578037561695,13.139962124291863,1.7999192064847545,0.2448558507462972,90.51986877826724,0.0,93.03223788808934,0.0,589.4694141430721,0.0,0.0,3793.2413673969468,328.41070037846526,4121.652067775412,226084936.18654963,1313677.0966515862
2018,Foodservice,Healthcare,Long-Term Care,Dry Goods,1754.2901064391278,77474.85513669737,4842958.4067373,1700.4194839839465,1733.2724128969865,21.01769354214131,693.3134370804603,331.90599250345053,21.01769354214131,28.894890931972046,3.958037981067737,0.5384401442291687,199.05397829793299,0.0,204.57869980949346,0.0,1296.248365732291,0.0,0.0,5507.859612480501,1368.3595228626066,6876.219135343108,215136046.91695118,2888787.354828311
2018,Foodservice,Healthcare,Long-Term Care,Fresh Meat & Seafood,1364.2073099000609,60247.59720355764,9005631.810287219,1322.3153236929468,1347.8630968977839,16.344213002277105,847.5730915369174,664.0213918525914,16.344213002277105,22.469841951154525,3.077931253682325,0.4187129471943828,154.79246634407832,0.0,159.08871440679545,0.0,1008.0154299948787,0.0,0.0,19847.899792434066,704.1026676013669,20552.002460035434,1589827621.5872917,2246438.49482964
2018,Foodservice,Healthcare,Long-Term Care,Frozen,80.60441547904368,3559.7392869602695,194726.55648446348,78.12922051638954,79.63871493928478,0.965700539758902,0.0,0.0,0.965700539758902,1.3276343435749398,0.1818600793202886,0.02473972402668112,9.145938582558987,0.0,9.399783112884556,0.0,59.5587590969193,0.0,0.0,435.0206667296525,53.42166578112903,488.4423325107815,27143610.997070372,132731.19156547464
